Date,Song ID,Song Name,Artist Name,Release Date,Genre,Stream Counts,Download Counts,Chart Positions,Social Media Mentions,Social Media Engagement,YouTube Views,Playlist Adds,Listener Age Group,Geographical Location,Listener Gender,Campaign Type,Spend,Reach,Engagement Rate
2024-01-17 03:17:39.105863,4,Retrograde Motion,Soundwave Project,2024-05-15 03:17:39.105863,Rock,20672,446,62,2685,94969,32342,219,18-24,UK,Female,YouTube Ads,6521,116799,2.21
2023-10-18 03:17:39.105863,2,Nightfall Symphony,Binary Beats,2024-05-06 03:17:39.105863,Pop,29483,138,28,1237,81823,54280,365,45-54,Germany,Male,Spotify Ads,1126,31472,0.44
2023-08-17 03:17:39.105863,5,Daydreamer's Tune,Soundwave Project,2024-04-21 03:17:39.105863,Rock,16095,692,5,2964,15206,49232,109,18-24,Canada,Other,Spotify Ads,1955,175079,2.84
2024-05-18 03:17:39.105863,3,Rhythm of the Code,Phantom Harmony,2024-04-26 03:17:39.105863,Rock,4671,1707,77,990,87686,99756,582,35-44,USA,Other,YouTube Ads,7397,192996,3.91
2023-09-29 03:17:39.105863,8,Nightfall Symphony,Binary Beats,2024-05-02 03:17:39.105863,Rock,12014,1764,83,2136,36900,29632,487,18-24,UK,Male,YouTube Ads,1035,137899,1.41
2023-08-17 03:17:39.105863,9,Echoes of Tomorrow,Binary Beats,2024-04-25 03:17:39.105863,Rock,3119,687,9,589,85320,20092,826,45-54,Germany,Female,YouTube Ads,1649,36820,0.93
2024-03-05 03:17:39.105863,3,Nightfall Symphony,Deep Bass Nine,2024-04-19 03:17:39.105863,Pop,21356,728,42,1346,75852,13648,267,25-34,UK,Female,Spotify Ads,5304,180451,0.73
2025-01-14 03:17:39.105863,4,Love in the Time of Data,Binary Beats,2024-04-28 03:17:39.105863,Indie,16163,1209,30,1366,19185,39672,965,18-24,Canada,Female,Facebook Ads,6990,198280,3.05
2025-04-14 03:17:39.105863,8,Digital Dreams,Orchestra of Lights,2024-04-19 03:17:39.105863,Indie,7361,1290,75,457,96641,42237,112,25-34,UK,Male,Facebook Ads,4420,137094,2.71
2024-04-07 03:17:39.105863,8,Love in the Time of Data,Orchestra of Lights,2024-04-28 03:17:39.105863,Pop,29380,1850,40,1760,2046,32854,448,35-44,Germany,Other,YouTube Ads,803,131449,1.03
2023-09-13 03:17:39.105863,4,Echoes of Tomorrow,Binary Beats,2024-05-11 03:17:39.105863,Pop,7028,1737,43,1806,59651,75421,545,18-24,Germany,Other,Spotify Ads,4376,42777,1.02
2023-06-18 03:17:39.105863,3,Retrograde Motion,Binary Beats,2024-04-19 03:17:39.105863,Electronic,22499,1966,87,2898,26793,5501,347,45-54,Germany,Other,Spotify Ads,3042,27595,2.26
2023-09-15 03:17:39.105863,5,Daydreamer's Tune,Soundwave Project,2024-04-29 03:17:39.105863,Indie,26739,595,87,1443,68372,74779,453,35-44,Canada,Male,Instagram Ads,1832,178471,1.56
2025-04-04 03:17:39.105863,9,Nightfall Symphony,Vintage Beats,2024-04-24 03:17:39.105863,Ambient,11226,1903,12,2520,52510,12159,105,18-24,Australia,Other,YouTube Ads,2340,25670,1.27
2024-07-27 03:17:39.105863,3,Digital Dreams,Vintage Beats,2024-04-30 03:17:39.105863,Ambient,26473,722,80,1082,34234,22394,367,25-34,France,Other,Instagram Ads,5506,164735,2.45
2025-04-05 03:17:39.105863,8,Bassline Rapture,Future Sounds,2024-04-19 03:17:39.105863,Pop,18107,1039,24,311,68910,24359,958,35-44,Australia,Female,YouTube Ads,7079,165822,3.56
2023-09-22 03:17:39.105863,7,Nightfall Symphony,Vintage Beats,2024-04-23 03:17:39.105863,Ambient,2070,595,30,2170,1500,32226,335,45-54,Germany,Female,YouTube Ads,641,198546,4.78
2025-01-21 03:17:39.105863,7,Nightfall Symphony,Melodic Minds,2024-05-11 03:17:39.105863,Pop,28890,978,51,2369,88311,42960,321,18-24,UK,Male,Twitter Campaign,1944,140328,1.37
2023-08-02 03:17:39.105863,10,Echoes of Tomorrow,Binary Beats,2024-05-16 03:17:39.105863,Indie,14746,791,19,2359,80934,25648,412,18-24,France,Female,YouTube Ads,4751,186362,4.36
2023-07-12 03:17:39.105863,6,Love in the Time of Data,Melodic Minds,2024-05-09 03:17:39.105863,Pop,27948,1490,67,2219,48366,37054,673,35-44,UK,Male,Spotify Ads,2730,67584,2.73
2024-01-30 03:17:39.105863,6,Harmonic Distortion,Future Sounds,2024-04-30 03:17:39.105863,Indie,15405,434,64,1341,97218,38944,677,18-24,Canada,Female,Twitter Campaign,497,163518,1.09
2024-09-13 03:17:39.105863,6,Love in the Time of Data,Soundwave Project,2024-05-05 03:17:39.105863,Pop,16158,377,81,1271,81424,22986,489,25-34,USA,Other,Twitter Campaign,4922,175978,4.91
2024-04-29 03:17:39.105863,3,Daydreamer's Tune,Binary Beats,2024-05-10 03:17:39.105863,Indie,11036,1586,69,2137,32739,60934,393,45-54,France,Female,Spotify Ads,6816,45967,4.05
2023-11-30 03:17:39.105863,5,Love in the Time of Data,Melodic Minds,2024-05-07 03:17:39.105863,Electronic,27500,1318,62,1620,97381,43981,486,45-54,Germany,Female,Twitter Campaign,6215,69408,0.93
2024-11-28 03:17:39.105863,2,Love in the Time of Data,Melodic Minds,2024-05-01 03:17:39.105863,Indie,8659,239,55,1297,95944,89788,517,25-34,Canada,Other,Twitter Campaign,4378,80796,4.98
2023-10-07 03:17:39.105863,6,Rhythm of the Code,Binary Beats,2024-05-16 03:17:39.105863,Indie,24706,1831,64,431,74744,97752,602,45-54,Canada,Female,Spotify Ads,3166,98038,3.59
2023-09-23 03:17:39.105863,10,Echoes of Silence,Soundwave Project,2024-04-20 03:17:39.105863,Indie,4050,1651,84,2515,43924,77840,713,45-54,France,Male,YouTube Ads,782,169878,1.75
2023-05-28 03:17:39.105863,10,Echoes of Silence,Phantom Harmony,2024-05-09 03:17:39.105863,Electronic,20988,637,90,2666,28482,19404,983,35-44,Brazil,Female,YouTube Ads,690,148407,2.42
2024-04-08 03:17:39.105863,6,Nightfall Symphony,Vintage Beats,2024-04-23 03:17:39.105863,Ambient,9963,857,88,449,35282,63125,740,25-34,France,Male,Spotify Ads,934,164205,1.26
2024-12-03 03:17:39.105863,5,Harmonic Distortion,Melodic Minds,2024-05-11 03:17:39.105863,Electronic,19755,135,46,1467,13516,15724,180,35-44,USA,Male,Facebook Ads,4295,38642,1.71
2025-04-29 03:17:39.105863,2,Nightfall Symphony,Phantom Harmony,2024-05-03 03:17:39.105863,Ambient,21262,1009,24,2856,67281,63283,604,18-24,UK,Male,Instagram Ads,2877,188460,2.5
2023-12-14 03:17:39.105863,6,Bassline Rapture,Orchestra of Lights,2024-04-26 03:17:39.105863,Indie,22490,1814,79,1321,59295,84064,855,45-54,France,Male,Twitter Campaign,6248,53670,0.43
2024-01-01 03:17:39.105863,1,Nightfall Symphony,Melodic Minds,2024-05-13 03:17:39.105863,Electronic,10945,238,46,1563,42399,53428,593,45-54,France,Other,Twitter Campaign,6280,57454,2.63
2023-12-13 03:17:39.105863,10,Echoes of Tomorrow,Melodic Minds,2024-05-11 03:17:39.105863,Pop,5884,279,52,2622,52717,95534,590,25-34,Canada,Male,Instagram Ads,6709,130796,4.57
2025-04-02 03:17:39.105863,7,Love in the Time of Data,Phantom Harmony,2024-04-19 03:17:39.105863,Electronic,6428,387,47,945,71696,22804,536,35-44,UK,Male,YouTube Ads,6185,67476,4.57
2025-02-17 03:17:39.105863,5,Retrograde Motion,Future Sounds,2024-05-01 03:17:39.105863,Electronic,26276,1109,36,1626,57548,6859,224,45-54,France,Male,Twitter Campaign,4292,50583,4.18
2023-10-19 03:17:39.105863,10,Echoes of Tomorrow,Future Sounds,2024-04-26 03:17:39.105863,Rock,7126,208,23,1097,44358,90522,564,35-44,France,Male,Twitter Campaign,1922,96342,3.64
2024-03-12 03:17:39.105863,2,Echoes of Tomorrow,Vintage Beats,2024-05-16 03:17:39.105863,Ambient,10255,1064,20,1451,27067,58536,670,35-44,Australia,Other,YouTube Ads,2557,74073,1.49
2024-04-18 03:17:39.105863,7,Nightfall Symphony,Orchestra of Lights,2024-04-29 03:17:39.105863,Indie,29669,490,9,728,71926,2558,428,18-24,Australia,Female,YouTube Ads,5116,168258,4.54
2024-03-02 03:17:39.105863,5,Bassline Rapture,Phantom Harmony,2024-04-20 03:17:39.105863,Rock,16298,537,14,2719,69438,80818,993,35-44,Australia,Female,YouTube Ads,5555,49509,2.28
2025-02-20 03:17:39.105863,6,Digital Dreams,Orchestra of Lights,2024-04-23 03:17:39.105863,Indie,15828,227,65,412,36426,31408,378,25-34,Canada,Male,Facebook Ads,1035,105791,3.52
2024-11-23 03:17:39.105863,3,Bassline Rapture,Future Sounds,2024-05-05 03:17:39.105863,Ambient,12117,923,91,1890,7208,4678,341,35-44,Australia,Male,Instagram Ads,4761,25978,1.34
2025-04-14 03:17:39.105863,7,Rhythm of the Code,Phantom Harmony,2024-05-09 03:17:39.105863,Pop,8251,715,41,75,14379,75537,523,18-24,USA,Female,Instagram Ads,4390,178136,4.71
2023-06-01 03:17:39.105863,5,Nightfall Symphony,Vintage Beats,2024-05-13 03:17:39.105863,Ambient,21105,255,60,1980,86234,18469,705,35-44,Canada,Other,Spotify Ads,5443,70016,3.37
2024-01-23 03:17:39.105863,8,Echoes of Tomorrow,Binary Beats,2024-05-06 03:17:39.105863,Pop,24260,646,79,528,42377,67923,604,18-24,UK,Other,Twitter Campaign,2428,138194,1.73
2024-05-06 03:17:39.105863,1,Daydreamer's Tune,Vintage Beats,2024-04-24 03:17:39.105863,Electronic,1460,1100,60,750,41189,21035,839,18-24,Australia,Male,Twitter Campaign,975,188049,4.34
2023-08-23 03:17:39.105863,8,Rhythm of the Code,Phantom Harmony,2024-05-03 03:17:39.105863,Rock,28760,1708,9,1346,76868,66911,961,18-24,Brazil,Other,Facebook Ads,3320,97496,2.67
2024-05-27 03:17:39.105863,5,Echoes of Silence,Orchestra of Lights,2024-05-16 03:17:39.105863,Pop,14503,460,69,2271,88020,82297,254,35-44,Australia,Female,Facebook Ads,5570,60789,0.2
2023-11-12 03:17:39.105863,3,Daydreamer's Tune,Deep Bass Nine,2024-05-09 03:17:39.105863,Electronic,9958,616,50,2335,21314,47167,201,35-44,Australia,Male,Facebook Ads,5626,64810,4.09
2025-01-27 03:17:39.105863,8,Harmonic Distortion,Vintage Beats,2024-04-30 03:17:39.105863,Indie,24928,303,19,523,61598,30068,398,25-34,France,Male,YouTube Ads,4664,174670,2.7
2023-09-07 03:17:39.105863,3,Retrograde Motion,Future Sounds,2024-04-30 03:17:39.105863,Rock,10407,1414,26,938,4742,31941,641,18-24,Australia,Female,Spotify Ads,6065,92220,1.51
2025-04-17 03:17:39.105863,5,Bassline Rapture,Vintage Beats,2024-05-08 03:17:39.105863,Rock,1853,1554,79,556,9186,36138,898,35-44,USA,Female,YouTube Ads,2374,114627,4.06
2024-04-02 03:17:39.105863,7,Echoes of Silence,Orchestra of Lights,2024-04-30 03:17:39.105863,Pop,10666,1452,44,1434,57167,99529,502,18-24,USA,Female,Spotify Ads,6564,154008,3.21
2024-10-17 03:17:39.105863,8,Rhythm of the Code,Future Sounds,2024-05-07 03:17:39.105863,Indie,25062,116,81,1120,89600,96180,697,35-44,Brazil,Male,Facebook Ads,4349,103753,2.08
2024-10-11 03:17:39.105863,1,Echoes of Tomorrow,Vintage Beats,2024-05-10 03:17:39.105863,Electronic,24446,728,36,1868,80482,34256,734,45-54,USA,Male,YouTube Ads,628,47175,3.11
2024-12-16 03:17:39.105863,3,Harmonic Distortion,Orchestra of Lights,2024-05-06 03:17:39.105863,Electronic,7437,709,87,1090,43555,78944,820,35-44,Brazil,Male,Spotify Ads,3593,135767,4.82
2024-12-16 03:17:39.105863,2,Love in the Time of Data,Binary Beats,2024-05-03 03:17:39.105863,Electronic,19483,1977,59,2887,34833,84091,512,18-24,UK,Other,Twitter Campaign,7132,145393,1.81
2023-12-03 03:17:39.105863,5,Retrograde Motion,Binary Beats,2024-05-13 03:17:39.105863,Pop,24201,555,99,1170,47881,76970,349,45-54,UK,Male,Twitter Campaign,6660,151835,2.4
2024-08-08 03:17:39.105863,5,Love in the Time of Data,Future Sounds,2024-05-09 03:17:39.105863,Indie,21854,1690,88,2406,19128,28993,570,35-44,UK,Male,Facebook Ads,5804,170292,1.78
2024-08-13 03:17:39.105863,8,Nightfall Symphony,Orchestra of Lights,2024-04-20 03:17:39.105863,Rock,24707,1573,30,1549,83852,20719,326,35-44,UK,Other,Twitter Campaign,7228,62660,4.92
2025-02-08 03:17:39.105863,1,Harmonic Distortion,Binary Beats,2024-05-11 03:17:39.105863,Indie,17012,601,36,784,29543,64877,188,35-44,Australia,Other,Instagram Ads,2559,116308,2.22
2025-01-07 03:17:39.105863,10,Daydreamer's Tune,Melodic Minds,2024-05-14 03:17:39.105863,Indie,28207,785,17,1563,31934,50359,994,45-54,Germany,Other,Facebook Ads,5326,85198,3.65
2024-02-21 03:17:39.105863,9,Bassline Rapture,Binary Beats,2024-04-26 03:17:39.105863,Electronic,20387,1967,98,1965,28729,21339,459,25-34,Germany,Male,Instagram Ads,5682,44415,1.01
2023-06-14 03:17:39.105863,10,Harmonic Distortion,Phantom Harmony,2024-04-23 03:17:39.105863,Ambient,26728,513,80,1557,38070,93363,882,25-34,UK,Female,YouTube Ads,4237,137642,0.97
2023-09-29 03:17:39.105863,8,Daydreamer's Tune,Orchestra of Lights,2024-05-15 03:17:39.105863,Electronic,13954,176,99,1231,92576,50032,312,35-44,Brazil,Other,Spotify Ads,2982,129383,2.38
2024-08-03 03:17:39.105863,4,Nightfall Symphony,Melodic Minds,2024-05-11 03:17:39.105863,Ambient,3656,1662,90,1557,81276,36817,327,18-24,USA,Other,Instagram Ads,7123,88809,1.3
2023-10-22 03:17:39.105863,8,Digital Dreams,Binary Beats,2024-04-25 03:17:39.105863,Electronic,23540,1000,88,2672,41184,18541,950,45-54,UK,Other,Facebook Ads,3802,174876,0.66
2024-12-24 03:17:39.105863,1,Harmonic Distortion,Orchestra of Lights,2024-04-21 03:17:39.105863,Pop,11317,1156,21,948,77855,22649,925,18-24,UK,Female,Twitter Campaign,6158,183348,1.16
2024-10-28 03:17:39.105863,3,Love in the Time of Data,Binary Beats,2024-04-29 03:17:39.105863,Ambient,19442,1418,11,1393,95656,8516,828,35-44,Australia,Male,Instagram Ads,4486,89620,0.5
2024-06-25 03:17:39.105863,4,Echoes of Silence,Deep Bass Nine,2024-04-19 03:17:39.105863,Ambient,28962,881,74,601,13805,24136,905,35-44,Germany,Other,Facebook Ads,251,109461,0.62
2024-11-06 03:17:39.105863,4,Love in the Time of Data,Binary Beats,2024-04-28 03:17:39.105863,Indie,19476,374,3,2483,59270,29701,912,25-34,France,Other,Spotify Ads,6752,166204,4.21
2024-12-23 03:17:39.105863,3,Harmonic Distortion,Melodic Minds,2024-04-25 03:17:39.105863,Indie,14849,456,80,558,43544,64637,765,25-34,Germany,Male,Instagram Ads,3222,143161,1.83
2024-04-17 03:17:39.105863,7,Echoes of Tomorrow,Phantom Harmony,2024-04-24 03:17:39.105863,Rock,14744,1551,63,635,77113,37430,211,18-24,Canada,Male,Twitter Campaign,4908,82300,2.35
2025-02-09 03:17:39.105863,4,Digital Dreams,Vintage Beats,2024-04-21 03:17:39.105863,Indie,15604,1921,58,2212,32580,36173,746,25-34,Canada,Male,Spotify Ads,3138,121784,4.53
2025-04-26 03:17:39.105863,2,Retrograde Motion,Phantom Harmony,2024-05-13 03:17:39.105863,Rock,8041,295,76,2673,41504,38186,570,25-34,France,Female,YouTube Ads,1249,76011,2.97
2024-04-02 03:17:39.105863,10,Bassline Rapture,Melodic Minds,2024-05-09 03:17:39.105863,Pop,2703,1996,46,1880,57097,73777,247,18-24,USA,Other,YouTube Ads,4455,168519,3.88
2024-09-22 03:17:39.105863,6,Love in the Time of Data,Phantom Harmony,2024-05-09 03:17:39.105863,Ambient,8524,1793,81,1717,96439,73802,861,18-24,Australia,Other,Facebook Ads,7214,127589,1.21
2024-10-19 03:17:39.105863,6,Love in the Time of Data,Phantom Harmony,2024-04-30 03:17:39.105863,Rock,24283,897,37,2011,44773,19405,948,35-44,UK,Other,Spotify Ads,2289,178417,0.91
2024-06-21 03:17:39.105863,4,Bassline Rapture,Binary Beats,2024-05-11 03:17:39.105863,Indie,28660,1292,63,1385,50248,51522,843,35-44,Germany,Male,Facebook Ads,661,50664,3.74
2023-06-04 03:17:39.105863,3,Harmonic Distortion,Orchestra of Lights,2024-04-22 03:17:39.105863,Rock,3719,527,87,1394,4768,30576,758,45-54,UK,Other,YouTube Ads,6205,122777,3.94
2024-11-26 03:17:39.105863,5,Daydreamer's Tune,Melodic Minds,2024-05-10 03:17:39.105863,Indie,21583,363,68,1241,45359,89600,369,18-24,France,Other,YouTube Ads,2693,136293,0.61
2025-02-06 03:17:39.105863,10,Retrograde Motion,Future Sounds,2024-05-09 03:17:39.105863,Electronic,17107,232,58,1778,26724,36043,749,35-44,Canada,Other,Facebook Ads,3840,129645,0.92
2024-10-25 03:17:39.105863,7,Echoes of Silence,Future Sounds,2024-05-02 03:17:39.105863,Pop,10690,1190,66,1614,7822,97679,104,45-54,Australia,Female,Spotify Ads,4691,26367,3.26
2024-08-15 03:17:39.105863,7,Retrograde Motion,Vintage Beats,2024-05-09 03:17:39.105863,Indie,20733,916,12,1085,73251,21489,735,45-54,UK,Male,Twitter Campaign,4376,133008,2.87
2024-03-04 03:17:39.105863,1,Echoes of Tomorrow,Deep Bass Nine,2024-04-29 03:17:39.105863,Ambient,11531,802,3,933,2485,49803,344,35-44,USA,Other,Twitter Campaign,6472,119357,2.1
2024-07-05 03:17:39.105863,1,Echoes of Tomorrow,Melodic Minds,2024-05-04 03:17:39.105863,Rock,17712,1456,44,2607,65597,78253,205,45-54,UK,Female,YouTube Ads,2692,150194,1.19
2023-06-08 03:17:39.105863,10,Digital Dreams,Future Sounds,2024-04-26 03:17:39.105863,Ambient,29247,455,34,2686,64850,89756,262,45-54,Germany,Other,Spotify Ads,3804,42457,3.51
2023-11-03 03:17:39.105863,5,Harmonic Distortion,Soundwave Project,2024-05-05 03:17:39.105863,Rock,5492,561,58,319,96428,56840,186,45-54,France,Female,Spotify Ads,633,188777,3.09
2025-03-22 03:17:39.105863,7,Daydreamer's Tune,Phantom Harmony,2024-05-11 03:17:39.105863,Pop,28638,1087,27,2398,76036,25569,145,25-34,Australia,Other,Spotify Ads,2249,51156,0.36
2024-01-05 03:17:39.105863,8,Harmonic Distortion,Phantom Harmony,2024-04-26 03:17:39.105863,Pop,15469,744,38,272,82928,67112,129,25-34,Canada,Female,Facebook Ads,4020,182535,1.74
2023-09-17 03:17:39.105863,7,Daydreamer's Tune,Binary Beats,2024-04-28 03:17:39.105863,Electronic,2665,1977,39,947,19594,81548,653,45-54,Germany,Male,Facebook Ads,1224,68169,3.04
2023-12-12 03:17:39.105863,10,Nightfall Symphony,Vintage Beats,2024-05-10 03:17:39.105863,Rock,29413,810,21,633,98454,61706,708,18-24,Canada,Female,Facebook Ads,1490,146146,3.5
2025-01-30 03:17:39.105863,4,Digital Dreams,Melodic Minds,2024-05-01 03:17:39.105863,Ambient,21240,1215,34,801,37954,92346,913,35-44,Canada,Female,YouTube Ads,6774,150787,2.96
2025-05-13 03:17:39.105863,9,Love in the Time of Data,Binary Beats,2024-04-20 03:17:39.105863,Rock,9235,584,77,2267,18792,95819,255,25-34,Brazil,Male,Twitter Campaign,7102,45484,1.58
2023-08-07 03:17:39.105863,3,Digital Dreams,Phantom Harmony,2024-04-23 03:17:39.105863,Ambient,10249,1378,79,1757,86321,42554,925,35-44,Brazil,Other,Facebook Ads,2177,126304,2.84
2023-07-25 03:17:39.105863,8,Digital Dreams,Phantom Harmony,2024-04-23 03:17:39.105863,Indie,16883,1930,97,1651,55703,25158,804,35-44,UK,Male,Instagram Ads,793,115851,2.04
2025-04-08 03:17:39.105863,9,Echoes of Silence,Melodic Minds,2024-05-10 03:17:39.105863,Pop,2446,634,83,1633,84167,79402,697,25-34,Brazil,Other,Spotify Ads,5243,61457,1.49
2024-02-05 03:17:39.105863,7,Nightfall Symphony,Melodic Minds,2024-05-10 03:17:39.105863,Indie,26999,346,90,1157,43341,96699,431,18-24,Australia,Female,Instagram Ads,6333,147686,3.54
2023-06-18 03:17:39.105863,1,Retrograde Motion,Binary Beats,2024-05-02 03:17:39.105863,Ambient,14011,1743,66,372,9888,38224,173,35-44,UK,Other,Twitter Campaign,4784,150204,0.67
2025-01-24 03:17:39.105863,1,Harmonic Distortion,Phantom Harmony,2024-05-14 03:17:39.105863,Pop,21507,1388,11,1537,84042,31519,474,35-44,Germany,Male,Instagram Ads,1980,45403,0.64
2024-01-30 03:17:39.105863,4,Nightfall Symphony,Binary Beats,2024-05-09 03:17:39.105863,Pop,20842,943,34,213,75931,77073,986,35-44,Canada,Male,Twitter Campaign,6230,46046,1.64
2024-07-30 03:17:39.105863,2,Retrograde Motion,Soundwave Project,2024-04-18 03:17:39.105863,Pop,28934,1797,95,1276,55622,55177,666,45-54,France,Male,Instagram Ads,4723,32044,4.43
2025-03-27 03:17:39.105863,10,Rhythm of the Code,Phantom Harmony,2024-05-16 03:17:39.105863,Pop,1897,1148,91,584,24023,87874,970,25-34,Australia,Female,Twitter Campaign,5729,48015,0.31
2025-01-02 03:17:39.105863,4,Digital Dreams,Vintage Beats,2024-05-12 03:17:39.105863,Rock,7225,1331,68,2613,22041,47061,189,25-34,Canada,Female,Instagram Ads,1502,53817,2.13
2023-11-11 03:17:39.105863,10,Echoes of Tomorrow,Melodic Minds,2024-04-27 03:17:39.105863,Pop,12907,1161,78,2307,66772,76116,688,25-34,France,Other,Facebook Ads,4139,142478,3.93
2023-10-19 03:17:39.105863,4,Echoes of Tomorrow,Binary Beats,2024-04-25 03:17:39.105863,Electronic,14741,404,17,61,54611,29051,192,18-24,UK,Male,YouTube Ads,6505,72690,4.46
2024-01-17 03:17:39.105863,9,Love in the Time of Data,Phantom Harmony,2024-04-26 03:17:39.105863,Indie,6413,1010,46,2493,30797,66280,738,45-54,Brazil,Other,Instagram Ads,1212,176241,2.22
2024-08-28 03:17:39.105863,6,Echoes of Tomorrow,Binary Beats,2024-05-14 03:17:39.105863,Pop,12343,542,54,774,69528,26697,320,25-34,Brazil,Male,Instagram Ads,4728,116233,0.57
2023-08-21 03:17:39.105863,6,Echoes of Tomorrow,Phantom Harmony,2024-04-29 03:17:39.105863,Rock,19836,601,91,759,32361,53259,367,25-34,USA,Female,Spotify Ads,1272,34828,1.26
2024-10-09 03:17:39.105863,7,Harmonic Distortion,Binary Beats,2024-04-30 03:17:39.105863,Rock,21402,1031,24,1009,23680,77708,143,18-24,Canada,Female,Twitter Campaign,487,103466,3.62
2024-08-07 03:17:39.105863,7,Retrograde Motion,Phantom Harmony,2024-04-25 03:17:39.105863,Ambient,20768,1062,50,2541,62345,99667,291,25-34,Brazil,Female,YouTube Ads,3808,135001,1.81
2023-07-28 03:17:39.105863,5,Daydreamer's Tune,Phantom Harmony,2024-05-08 03:17:39.105863,Electronic,14955,874,43,2381,4423,6046,623,35-44,Australia,Other,Facebook Ads,4196,40627,1.69
2024-10-25 03:17:39.105863,4,Echoes of Tomorrow,Binary Beats,2024-05-13 03:17:39.105863,Electronic,22347,1414,76,2556,95374,91319,660,45-54,Canada,Female,Instagram Ads,4040,195774,2.02
2023-11-07 03:17:39.105863,2,Digital Dreams,Binary Beats,2024-05-14 03:17:39.105863,Indie,27597,145,4,2638,94802,83736,203,45-54,Germany,Other,Facebook Ads,1976,49999,4.94
2024-07-11 03:17:39.105863,5,Retrograde Motion,Deep Bass Nine,2024-05-03 03:17:39.105863,Ambient,10094,805,4,709,35642,67120,284,25-34,Australia,Other,Spotify Ads,1439,163890,3.32
2024-06-03 03:17:39.105863,9,Love in the Time of Data,Deep Bass Nine,2024-04-29 03:17:39.105863,Rock,6980,1026,37,183,97556,65906,580,25-34,Canada,Male,Facebook Ads,6500,178636,2.63
2025-01-13 03:17:39.105863,5,Bassline Rapture,Binary Beats,2024-04-29 03:17:39.105863,Rock,2743,326,24,434,90550,89325,204,25-34,UK,Other,Facebook Ads,1409,98200,4.71
2023-09-29 03:17:39.105863,1,Nightfall Symphony,Phantom Harmony,2024-05-08 03:17:39.105863,Rock,27991,1246,96,1334,88062,17659,596,35-44,Germany,Female,YouTube Ads,610,141130,2.61
